id;name_en;name_de_auto;name_de_final;konfidenz;rang;muskel;geraet
og-1358;Side Lying Floor Stretch;Side liegend Floor Dehnung;;niedrig;3;back;bodyweight
og-0716;Side Push Neck Stretch;Side Push Neck Dehnung;;niedrig;3;back;bodyweight
og-0720;Side-To-Side Chin;Side- zum -side Chin;;niedrig;3;back;bodyweight
og-3304;Skin The Cat;Skin The Cat;;niedrig;3;back;bodyweight
og-1362;Sphinx;Sphinx;;niedrig;3;back;bodyweight
og-1363;Spine Stretch;Spine Dehnung;;niedrig;3;back;bodyweight
og-3669;Standing Archer;stehend Archer;;niedrig;3;back;bodyweight
og-0794;Standing Lateral Stretch;stehend Lateral Dehnung;;mittel;3;back;bodyweight
og-1364;Standing Pelvic Tilt;stehend Pelvic Tilt;;niedrig;3;back;bodyweight
og-3231;Two Toe Touch (Male);Two Toe Touch (male);;niedrig;3;back;bodyweight
og-1365;Upper Back Stretch;Upper Back Dehnung;;niedrig;3;back;bodyweight
og-1366;Upward Facing Dog;Upward Facing Dog;;niedrig;3;back;bodyweight
og-3286;Weighted Muscle Up;mit Zusatzgewicht Muscle Up;;niedrig;3;back;bodyweight
og-3312;Weighted Muscle Up (On Bar);mit Zusatzgewicht Muscle Up ( auf Bar);;niedrig;3;back;bodyweight
og-3290;Weighted One Hand Pull Up;mit Zusatzgewicht One Hand Klimmzug;;mittel;3;back;bodyweight
og-0968;Band Alternating Biceps Curl;Band alternierend Biceps Curl;;mittel;3;biceps;band
og-0986;Band One Arm Overhead Biceps Curl;Band einarmig überkopf Biceps Curl;;mittel;3;biceps;band
og-0994;Band Reverse Wrist Curl;Band Reverse Wrist Curl;;niedrig;3;biceps;band
og-1016;Band Wrist Curl;Band Wrist Curl;;mittel;3;biceps;band
og-1421;Modified Push Up To Lower Arms;Modified Liegestütz zum Lower Arms;;niedrig;3;biceps;bodyweight
og-3123;Resistance Band Seated Biceps Curl;Widerstandsband sitzend Biceps Curl;;mittel;3;biceps;band
og-0721;Side Wrist Pull Stretch;Side Wrist Pull Dehnung;;niedrig;3;biceps;bodyweight
og-0854;Weighted Standing Hand Squeeze;mit Zusatzgewicht stehend Hand Squeeze;;niedrig;3;biceps;bodyweight
og-1428;Wrist Circles;Wrist Circles;;niedrig;3;biceps;bodyweight
og-1368;Ankle Circles;Ankle Circles;;niedrig;3;calves;bodyweight
og-1000;Band Single Leg Reverse Calf Raise;Band einbeinig Reverse Wadenheben;;mittel;3;calves;band
og-1369;Band Two Legs Calf Raise - (Band Under Both Legs) V. 2;Band Two Legs Wadenheben - ( Band Under Both Legs) V. 2;;niedrig;3;calves;band
og-1374;Box Jump Down With One Leg Stabilization;Box Sprung Down mit einbeinig Stabilization;;niedrig;3;calves;bodyweight
og-0257;Circles Knee Stretch;Circles Knee Dehnung;;niedrig;3;calves;bodyweight
og-1390;Seated Calf Stretch (Male);sitzend Calf Dehnung (male);;mittel;3;calves;bodyweight
og-1397;Standing Calves;stehend Calves;;niedrig;3;calves;bodyweight
og-1398;Standing Calves Calf Stretch;stehend Calves Calf Dehnung;;mittel;3;calves;bodyweight
og-3294;Archer Push Up;Archer Liegestütz;;niedrig;3;chest;bodyweight
og-0989;Band One Arm Twisting Chest Press;Band einarmig Twisting Brustpresse;;mittel;3;chest;band
og-1271;Chest And Front Of Shoulder Stretch;Chest And Vorne Of Shoulder Dehnung;;niedrig;3;chest;bodyweight
og-1273;Clap Push Up;Clap Liegestütz;;mittel;3;chest;bodyweight
og-1275;Drop Push Up;Drop Liegestütz;;mittel;3;chest;bodyweight
og-1167;Dynamic Chest Stretch (Male);Dynamic Chest Dehnung (male);;niedrig;3;chest;bodyweight
og-0492;Incline Push Up Depth Jump;Schrägbank Liegestütz Depth Sprung;;mittel;3;chest;bodyweight
og-1297;Isometric Chest Squeeze;isometrisch Chest Squeeze;;niedrig;3;chest;bodyweight
og-0500;Isometric Wipers;isometrisch Wipers;;mittel;3;chest;bodyweight
og-0545;Kettlebell Plyo Push-Up;Kettlebell Plyo Liegestütz;;mittel;3;chest;kettlebell
og-1306;Plyo Push Up;Plyo Liegestütz;;mittel;3;chest;bodyweight
og-1689;Push And Pull Bodyweight;Push And Pull Eigengewicht;;niedrig;3;chest;bodyweight
og-1310;Weighted Drop Push Up;mit Zusatzgewicht Drop Liegestütz;;mittel;3;chest;bodyweight
og-0856;Weighted Svend Press;mit Zusatzgewicht Svend Drücken;;mittel;3;chest;bodyweight
og-1311;Wide Hand Push Up;weit Hand Liegestütz;;mittel;3;chest;bodyweight
og-0002;45° Side Bend;45° Side Bend;;niedrig;3;core;bodyweight
og-0003;Air Bike;Air Bike;;niedrig;3;core;bodyweight
og-0006;Alternate Heel Touchers;alternierend Heel Touchers;;niedrig;3;core;bodyweight
og-2355;Arm Slingers Hanging Bent Knee Legs;Arm Slingers Hanging Bent Knee Legs;;niedrig;3;core;bodyweight
og-2333;Arm Slingers Hanging Straight Legs;Arm Slingers Hanging Straight Legs;;niedrig;3;core;bodyweight
og-3204;Arms Overhead Full Sit-Up (Male);Arms überkopf Full Sit-up (male);;niedrig;3;core;bodyweight
og-0972;Band Bicycle Crunch;Band Bicycle Crunch;;niedrig;3;core;band
og-0985;Band Kneeling Twisting Crunch;Band kniend Twisting Crunch;;mittel;3;core;band
og-1002;Band Lying Straight Leg Raise;Band liegend Straight Beinheben;;mittel;3;core;band
og-1007;Band Standing Twisting Crunch;Band stehend Twisting Crunch;;mittel;3;core;band
og-0138;Bottoms-Up;Bottoms-up;;niedrig;3;core;bodyweight
og-2466;Bridge - Mountain Climber (Cross Body);Bridge - Mountain Climber (cross Body);;niedrig;3;core;bodyweight
og-0870;Butt-Ups;Butt-ups;;niedrig;3;core;bodyweight
og-0260;Cocoons;Cocoons;;niedrig;3;core;bodyweight
og-1468;Crab Twist Toe Touch;Crab Drehung Toe Touch;;niedrig;3;core;bodyweight
og-0276;Dead Bug;Dead Bug;;niedrig;3;core;bodyweight
og-0443;Elbow-To-Knee;Elbow- zum -knee;;niedrig;3;core;bodyweight
og-3303;Flag;Flag;;niedrig;3;core;bodyweight
og-0456;Flexion Leg Sit Up (Bent Knee);Flexion Leg Sit-up (bent Knee);;niedrig;3;core;bodyweight
og-0457;Flexion Leg Sit Up (Straight Arm);Flexion Leg Sit-up (straight Arm);;niedrig;3;core;bodyweight
og-3301;Frog Planche;Frog Planche;;niedrig;3;core;bodyweight
og-3315;Full Maltese;Full Maltese;;niedrig;3;core;bodyweight
og-3299;Full Planche;Full Planche;;niedrig;3;core;bodyweight
og-0467;Gorilla Chin;Gorilla Chin;;niedrig;3;core;bodyweight
og-3202;Half Sit-Up (Male);Half Sit-up (male);;niedrig;3;core;bodyweight
og-1764;Hanging Leg Hip Raise;Hanging Leg Hip Heben;;niedrig;3;core;bodyweight
og-1761;Hanging Oblique Knee Raise;Hanging Oblique Knieheben;;niedrig;3;core;bodyweight
og-0473;Hanging Pike;Hanging Pike;;niedrig;3;core;bodyweight
og-0474;Hanging Straight Leg Hip Raise;Hanging Straight Leg Hip Heben;;niedrig;3;core;bodyweight
og-0476;Hanging Straight Twisting Leg Hip Raise;Hanging Straight Twisting Leg Hip Heben;;niedrig;3;core;bodyweight
og-0484;Hip Raise (Bent Knee);Hip Heben (bent Knee);;niedrig;3;core;bodyweight
og-1471;Inchworm;Inchworm;;niedrig;3;core;bodyweight
og-3698;Inchworm V. 2;Inchworm V. 2;;niedrig;3;core;bodyweight
og-0491;Incline Leg Hip Raise (Leg Straight);Schrägbank Leg Hip Heben (leg Straight);;niedrig;3;core;bodyweight
og-3011;Incline Scapula Push Up;Schrägbank Scapula Liegestütz;;mittel;3;core;bodyweight
og-0495;Incline Twisting Sit-Up;Schrägbank Twisting Sit-up;;mittel;3;core;bodyweight
og-0507;Jackknife Sit-Up;Jackknife Sit-up;;niedrig;3;core;bodyweight
og-0508;Janda Sit-Up;Janda Sit-up;;niedrig;3;core;bodyweight
og-3419;L-Sit On Floor;L-sit auf Floor;;niedrig;3;core;bodyweight
og-3300;Lean Planche;Lean Planche;;niedrig;3;core;bodyweight
og-0570;Leg Pull In Flat Bench;Leg Pull In Flat Bench;;niedrig;3;core;bodyweight
og-2312;Lying Elbow To Knee;liegend Elbow zum Knee;;niedrig;3;core;bodyweight
og-0865;Lying Leg-Hip Raise;liegend Leg-hip Heben;;mittel;3;core;bodyweight
og-0641;Otis Up;Otis Up;;niedrig;3;core;bodyweight
og-3147;Pelvic Tilt;Pelvic Tilt;;niedrig;3;core;bodyweight
og-1687;Posterior Step To Overhead Reach;Posterior Step zum überkopf Reach;;niedrig;3;core;bodyweight
og-3203;Prisoner Half Sit-Up (Male);Prisoner Half Sit-up (male);;niedrig;3;core;bodyweight
og-3201;Quarter Sit-Up;Quarter Sit-up;;niedrig;3;core;bodyweight
og-3699;Shoulder Tap;Shoulder Tap;;niedrig;3;core;bodyweight
og-0705;Side Bridge V. 2;Side Bridge V. 2;;niedrig;3;core;bodyweight
og-0709;Side Hip (On Parallel Bars);Side Hip ( auf Parallel Bars);;niedrig;3;core;bodyweight
og-3213;Side-To-Side Toe Touch (Male);Side- zum -side Toe Touch (male);;niedrig;3;core;bodyweight
og-0735;Sit-Up V. 2;Sit-up V. 2;;mittel;3;core;bodyweight
og-3679;Sit-Up With Arms On Chest;Sit-up mit Arms auf Chest;;niedrig;3;core;bodyweight
og-2329;Spine Twist;Spine Drehung;;niedrig;3;core;bodyweight
og-3314;Straddle Maltese;Straddle Maltese;;niedrig;3;core;bodyweight
og-3298;Straddle Planche;Straddle Planche;;niedrig;3;core;bodyweight
og-0805;Suspended Abdominal Fallout;Suspended Abdominal Fallout;;niedrig;3;core;bodyweight
og-3420;V-Sit On Floor;V-sit auf Floor;;niedrig;3;core;bodyweight
og-0866;Weighted Hanging Leg-Hip Raise;mit Zusatzgewicht Hanging Leg-hip Heben;;niedrig;3;core;bodyweight
og-0858;Wind Sprints;Wind Sprints;;niedrig;3;core;bodyweight
og-3214;Arms Apart Circular Toe Touch (Male);Arms Apart Circular Toe Touch (male);;niedrig;3;glutes;bodyweight
og-1023;Band Straight Back Stiff Leg Deadlift;Band Straight Back Gestrecktes Bein Kreuzheben;;mittel;3;glutes;band
og-3212;Basic Toe Touch (Male);Basic Toe Touch (male);;niedrig;3;glutes;bodyweight
og-0130;Bench Hip Extension;Bench Hip Strecken;;niedrig;3;glutes;bodyweight
og-3639;Bent Knee Lying Twist (Male);Bent Knee liegend Drehung (male);;niedrig;3;glutes;bodyweight
og-0459;Flutter Kicks;Flutter Kicks;;niedrig;3;glutes;bodyweight
og-3218;Hands Clasped Circular Toe Touch (Male);Hands Clasped Circular Toe Touch (male);;niedrig;3;glutes;bodyweight
og-3215;Hands Reversed Clasped Circular Toe Touch (Male);Hands Reversed Clasped Circular Toe Touch (male);;niedrig;3;glutes;bodyweight
og-1418;Hug Keens To Chest;Hug Keens zum Chest;;niedrig;3;glutes;bodyweight
og-1419;Iron Cross Stretch;Iron Cross Dehnung;;niedrig;3;glutes;bodyweight
og-0534;Kettlebell Goblet Squat;Kettlebell Goblet Kniebeuge;;mittel;3;glutes;kettlebell
og-0536;Kettlebell Lunge Pass Through;Kettlebell Ausfallschritt Pass Through;;niedrig;3;glutes;kettlebell
og-0544;Kettlebell Pistol Squat;Kettlebell Pistol Kniebeuge;;mittel;3;glutes;kettlebell
og-0551;Kettlebell Turkish Get Up (Squat Style);Kettlebell Turkish Get Up ( Kniebeuge Style);;niedrig;3;glutes;kettlebell
og-0628;Monster Walk;Monster Walk;;niedrig;3;glutes;bodyweight
og-1422;Pelvic Tilt Into Bridge;Pelvic Tilt Into Bridge;;niedrig;3;glutes;bodyweight
og-0668;Rear Decline Bridge;Rear Negativbank Bridge;;niedrig;3;glutes;bodyweight
og-3236;Resistance Band Hip Thrusts On Knees (Female);Widerstandsband Hip Thrusts auf Knees (female);;niedrig;3;glutes;band
og-1423;Reverse Hyper On Flat Bench;Reverse Hyper auf Flat Bench;;niedrig;3;glutes;bodyweight
og-2571;Rocking Frog Stretch;Rocking Frog Dehnung;;niedrig;3;glutes;bodyweight
og-1424;Seated Glute Stretch;sitzend Glute Dehnung;;mittel;3;glutes;bodyweight
og-2567;Seated Piriformis Stretch;sitzend Piriformis Dehnung;;niedrig;3;glutes;bodyweight
og-1774;Side Bridge Hip Abduction;Side Bridge Hip Abduktion;;niedrig;3;glutes;bodyweight
og-0710;Side Hip Abduction;Side Hip Abduktion;;niedrig;3;glutes;bodyweight
og-3645;Single Leg Bridge With Outstretched Leg;einbeinig Bridge mit Outstretched Leg;;niedrig;3;glutes;bodyweight
og-0778;Spider Crawl Push Up;Spider Crawl Liegestütz;;niedrig;3;glutes;bodyweight
og-1427;Straight Leg Outer Hip Abductor;Straight Leg Outer Hip Abductor;;niedrig;3;glutes;bodyweight
og-3433;Swimmer Kicks V. 2 (Male);Swimmer Kicks V. 2 (male);;niedrig;3;glutes;bodyweight
og-1466;Twist Hip Lift;Drehung Hip Lift;;niedrig;3;glutes;bodyweight
og-3193;Glute-Ham Raise;Glute-ham Heben;;niedrig;3;hamstrings;bodyweight
og-1511;Hamstring Stretch;Hamstring Dehnung;;niedrig;3;hamstrings;bodyweight
og-0555;Kick Out Sit;Kick Out Sit;;niedrig;3;hamstrings;bodyweight
og-1576;Leg Up Hamstring Stretch;Leg Up Hamstring Dehnung;;niedrig;3;hamstrings;bodyweight
og-1585;Runners Stretch;Runners Dehnung;;niedrig;3;hamstrings;bodyweight
og-1587;Seated Wide Angle Pose Sequence;sitzend weit Angle Pose Sequence;;niedrig;3;hamstrings;bodyweight
og-0730;Single Leg Platform Slide;einbeinig Platform Slide;;niedrig;3;hamstrings;bodyweight
og-1604;World Greatest Stretch;World Greatest Dehnung;;niedrig;3;hamstrings;bodyweight
og-1512;All Fours Squad Stretch;All Fours Squad Dehnung;;niedrig;3;quads;bodyweight
og-1473;Backward Jump;Backward Sprung;;niedrig;3;quads;bodyweight
og-1494;Butterfly Yoga Pose;Butterfly Yoga Pose;;niedrig;3;quads;bodyweight
og-1472;Forward Jump;Forward Sprung;;niedrig;3;quads;bodyweight
og-0613;Lying (Side) Quads Stretch;liegend (side) Quads Dehnung;;niedrig;3;quads;bodyweight
og-3533;Quads;Quads;;niedrig;3;quads;bodyweight
og-3552;Quick Feet V. 2;Quick Feet V. 2;;niedrig;3;quads;bodyweight
og-3667;Side Lying Hip Adduction (Male);Side liegend Hip Adduktion (male);;niedrig;3;quads;bodyweight
og-1012;Band Twisting Overhead Press;Band Twisting Ueberkopfdrücken;;mittel;3;shoulders;band
og-0539;Kettlebell One Arm Military Press To The Side;Kettlebell einarmig Nackendrücken zum The Side;;mittel;3;shoulders;kettlebell
og-1438;Kettlebell Seated Two Arm Military Press;Kettlebell sitzend Two Arm Nackendrücken;;mittel;3;shoulders;kettlebell
og-0553;Kettlebell Two Arm Military Press;Kettlebell Two Arm Nackendrücken;;mittel;3;shoulders;kettlebell
og-2271;Left Hook. Boxing;Left Hook. Boxing;;niedrig;3;shoulders;bodyweight
og-0669;Rear Deltoid Stretch;Rear Deltoid Dehnung;;niedrig;3;shoulders;bodyweight
og-0844;Weighted Round Arm;mit Zusatzgewicht Round Arm;;niedrig;3;shoulders;bodyweight
og-0998;Band Side Triceps Extension;Band Side Trizepsstrecken;;mittel;3;triceps;band
og-0137;Body-Up;Body-up;;niedrig;3;triceps;bodyweight
og-3302;Handstand;Handstand;;niedrig;3;triceps;bodyweight
og-0643;Overhead Triceps Stretch;überkopf Triceps Dehnung;;mittel;3;triceps;bodyweight
og-3291;Stalder Press;Stalder Drücken;;niedrig;3;triceps;bodyweight
og-0816;Triceps Press;Triceps Drücken;;niedrig;3;triceps;bodyweight
og-0817;Triceps Stretch;Triceps Dehnung;;niedrig;3;triceps;bodyweight
og-0548;Kettlebell Sumo High Pull;Kettlebell Sumo High Pull;;niedrig;2;back;kettlebell
og-0525;Kettlebell Bottoms Up Clean From The Hang Position;Kettlebell Bottoms Up Umsetzen From The Hang Position;;niedrig;2;biceps;kettlebell
og-0526;Kettlebell Double Alternating Hang Clean;Kettlebell Double alternierend Hang Umsetzen;;mittel;2;biceps;kettlebell
og-0519;Kettlebell Alternating Press On Floor;Kettlebell alternierend Drücken auf Floor;;mittel;2;chest;kettlebell
og-0531;Kettlebell Extended Range One Arm Press On Floor;Kettlebell Extended Range einarmig Drücken auf Floor;;niedrig;2;chest;kettlebell
og-1298;Kettlebell One Arm Floor Press;Kettlebell einarmig Floor Drücken;;mittel;2;chest;kettlebell
og-0969;Band Alternating V-Up;Band alternierend V-up;;mittel;2;core;band
og-0979;Band Horizontal Pallof Press;Band Horizontal Pallof Drücken;;niedrig;2;core;band
og-0981;Band Jack Knife Sit-Up;Band Jack Knife Sit-up;;niedrig;2;core;band
og-0992;Band Push Sit-Up;Band Push Sit-up;;mittel;2;core;band
og-1014;Band V-Up;Band V-up;;niedrig;2;core;band
og-1015;Band Vertical Pallof Press;Band Vertical Pallof Drücken;;niedrig;2;core;band
og-0517;Kettlebell Advanced Windmill;Kettlebell Advanced Windmill;;niedrig;2;core;kettlebell
og-0524;Kettlebell Bent Press;Kettlebell Bent Drücken;;mittel;2;core;kettlebell
og-0530;Kettlebell Double Windmill;Kettlebell Double Windmill;;niedrig;2;core;kettlebell
og-0532;Kettlebell Figure 8;Kettlebell Figure 8;;mittel;2;core;kettlebell
og-0554;Kettlebell Windmill;Kettlebell Windmill;;niedrig;2;core;kettlebell
og-1408;Band Hip Lift;Band Hip Lift;;niedrig;2;glutes;band
og-0984;Band Lying Hip Internal Rotation;Band liegend Hip Internal Rotation;;mittel;2;glutes;band
og-0991;Band Pull Through;Band Pull Through;;niedrig;2;glutes;band
og-0996;Band Seated Hip Internal Rotation;Band sitzend Hip Internal Rotation;;mittel;2;glutes;band
og-0535;Kettlebell Hang Clean;Kettlebell Hang Umsetzen;;mittel;2;hamstrings;kettlebell
og-0523;Kettlebell Arnold Press;Kettlebell Arnold Drücken;;mittel;2;shoulders;kettlebell
og-0527;Kettlebell Double Jerk;Kettlebell Double Jerk;;niedrig;2;shoulders;kettlebell
og-0529;Kettlebell Double Snatch;Kettlebell Double Reißen;;mittel;2;shoulders;kettlebell
og-0537;Kettlebell One Arm Clean And Jerk;Kettlebell einarmig Umsetzen And Jerk;;mittel;2;shoulders;kettlebell
og-0538;Kettlebell One Arm Jerk;Kettlebell einarmig Jerk;;mittel;2;shoulders;kettlebell
og-0543;Kettlebell Pirate Supper Legs;Kettlebell Pirate Supper Legs;;niedrig;2;shoulders;kettlebell
og-0547;Kettlebell Seesaw Press;Kettlebell Seesaw Drücken;;mittel;2;shoulders;kettlebell
og-0552;Kettlebell Two Arm Clean;Kettlebell Two Arm Umsetzen;;mittel;2;shoulders;kettlebell
og-3167;Bodyweight Squatting Row (With Towel);Eigengewicht Squatting Rudern ( mit Towel);;niedrig;1;back;bodyweight
og-3165;Bodyweight Standing Row (With Towel);Eigengewicht stehend Rudern ( mit Towel);;mittel;1;back;bodyweight
og-1332;Exercise Ball Alternating Arm Ups;Gymnastikball alternierend Arm Ups;;mittel;1;back;ball
og-1333;Exercise Ball Back Extension With Arms Extended;Gymnastikball Rückenstrecken mit Arms Extended;;mittel;1;back;ball
og-1334;Exercise Ball Back Extension With Hands Behind Head;Gymnastikball Rückenstrecken mit Hands Behind Head;;mittel;1;back;ball
og-1335;Exercise Ball Back Extension With Knees Off Ground;Gymnastikball Rückenstrecken mit Knees Off Ground;;mittel;1;back;ball
og-1338;Exercise Ball Hug;Gymnastikball Hug;;mittel;1;back;ball
og-1341;Exercise Ball Lower Back Stretch (Pyramid);Gymnastikball Lower Back Dehnung (pyramid);;niedrig;1;back;ball
og-1342;Exercise Ball Lying Side Lat Stretch;Gymnastikball liegend Side Lat Dehnung;;mittel;1;back;ball
og-0609;London Bridge;London Bridge;;niedrig;1;back;other
og-1353;Medicine Ball Catch And Overhead Throw;Medicine Ball Catch And überkopf Throw;;niedrig;1;back;ball
og-1354;Medicine Ball Overhead Slam;Medicine Ball überkopf Slam;;niedrig;1;back;ball
og-1355;One Arm Against Wall;einarmig Against Wall;;niedrig;1;back;bodyweight
og-1773;One Arm Towel Row;einarmig Towel Rudern;;mittel;1;back;bodyweight
og-2208;Roller Back Stretch;Roller Back Dehnung;;niedrig;1;back;other
og-2207;Roller Side Lat Stretch;Roller Side Lat Dehnung;;niedrig;1;back;other
og-0680;Rope Climb;Rope Climb;;niedrig;1;back;other
og-1649;Dumbbell Alternating Bicep Curl With Leg Raised On Exercise Ball;Kurzhantel alternierend Bicep Curl mit Leg Raised auf Gymnastikball;;mittel;1;biceps;dumbbell
og-1652;Dumbbell Bicep Curl On Exercise Ball With Leg Raised;Kurzhantel Bicep Curl auf Gymnastikball mit Leg Raised;;mittel;1;biceps;dumbbell
og-1656;Dumbbell Biceps Curl V Sit On Bosu Ball;Kurzhantel Biceps Curl V Sit auf Bosu Ball;;niedrig;1;biceps;dumbbell
og-0390;Dumbbell Seated Biceps Curl (On Stability Ball);Kurzhantel sitzend Biceps Curl ( auf Gymnastikball);;mittel;1;biceps;dumbbell
og-1679;Dumbbell Seated One Arm Bicep Curl On Exercise Ball With Leg Raised;Kurzhantel sitzend einarmig Bicep Curl auf Gymnastikball mit Leg Raised;;mittel;1;biceps;dumbbell
og-0859;Wrist Rollerer;Wrist Rollerer;;niedrig;1;biceps;bodyweight
og-1407;Calf Push Stretch With Hands Against Wall;Calf Push Dehnung mit Hands Against Wall;;niedrig;1;calves;bodyweight
og-1377;Calf Stretch With Hands Against Wall;Calf Dehnung mit Hands Against Wall;;niedrig;1;calves;bodyweight
og-1378;Calf Stretch With Rope;Calf Dehnung mit Rope;;niedrig;1;calves;other
og-1382;Exercise Ball On The Wall Calf Raise;Gymnastikball auf The Wall Wadenheben;;mittel;1;calves;dumbbell
og-3241;Exercise Ball On The Wall Calf Raise (Tennis Ball Between Ankles);Gymnastikball auf The Wall Wadenheben (tennis Ball Between Ankles);;niedrig;1;calves;dumbbell
og-3240;Exercise Ball On The Wall Calf Raise (Tennis Ball Between Knees);Gymnastikball auf The Wall Wadenheben (tennis Ball Between Knees);;niedrig;1;calves;dumbbell
og-1388;Peroneals Stretch;Peroneals Dehnung;;niedrig;1;calves;other
og-1389;Posterior Tibialis Stretch;Posterior Tibialis Dehnung;;niedrig;1;calves;other
og-0738;Sled 45° Calf Press;Sled 45° Calf Drücken;;niedrig;1;calves;machine
og-0742;Sled Forward Angled Calf Raise;Sled Forward Angled Wadenheben;;niedrig;1;calves;machine
og-2334;Sled Lying Calf Press;Sled liegend Calf Drücken;;niedrig;1;calves;machine
og-1716;Assisted Seated Pectoralis Major Stretch With Stability Ball;Unterstützt sitzend Pectoralis Major Dehnung mit Gymnastikball;;mittel;1;chest;machine
og-1272;Chest Stretch With Exercise Ball;Chest Dehnung mit Gymnastikball;;mittel;1;chest;ball
og-1296;Exercise Ball Pike Push Up;Gymnastikball Pike Liegestütz;;mittel;1;chest;ball
og-1302;Medicine Ball Chest Pass;Medicine Ball Chest Pass;;niedrig;1;chest;ball
og-1303;Medicine Ball Chest Push From 3 Point Stance;Medicine Ball Chest Push From 3 Point Stance;;niedrig;1;chest;ball
og-1304;Medicine Ball Chest Push Multiple Response;Medicine Ball Chest Push Multiple Response;;niedrig;1;chest;ball
og-1305;Medicine Ball Chest Push Single Response;Medicine Ball Chest Push Single Response;;niedrig;1;chest;ball
og-1312;Medicine Ball Chest Push With Run Release;Medicine Ball Chest Push mit Run Release;;niedrig;1;chest;ball
og-1307;Push Up On Bosu Ball;Liegestütz auf Bosu Ball;;niedrig;1;chest;ball
og-0653;Push-Up (Bosu Ball);Liegestütz (bosu Ball);;niedrig;1;chest;ball
og-0659;Push-Up (Wall);Liegestütz (wall);;mittel;1;chest;bodyweight
og-0658;Push-Up (Wall) V. 2;Liegestütz (wall) V. 2;;niedrig;1;chest;bodyweight
og-0663;Push-Up Medicine Ball;Liegestütz Medicine Ball;;niedrig;1;chest;ball
og-2203;Roller Seated Shoulder Flexor Depresor Retractor;Roller sitzend Shoulder Flexor Depresor Retractor;;niedrig;1;chest;other
og-2209;Roller Seated Single Leg Shoulder Flexor Depresor Retractor;Roller sitzend einbeinig Shoulder Flexor Depresor Retractor;;niedrig;1;chest;other
og-0971;Band Assisted Wheel Rollerout;Band Unterstützt Wheel Rollerout;;niedrig;1;core;band
og-0084;Barbell Rollerout;Langhantel Rollerout;;niedrig;1;core;barbell
og-0083;Barbell Rollerout From Bench;Langhantel Rollerout From Bench;;niedrig;1;core;barbell
og-0103;Barbell Standing Ab Rollerout;Langhantel stehend Ab Rollerout;;niedrig;1;core;barbell
og-0211;Cable Russian Twists (On Stability Ball);Kabelzug Russian Twists ( auf Gymnastikball);;mittel;1;core;cable
og-0221;Cable Side Bend Crunch (Bosu Ball);Kabelzug Side Bend Crunch (bosu Ball);;niedrig;1;core;cable
og-2963;Captains Chair Straight Leg Raise;Captains Chair Straight Beinheben;;niedrig;1;core;bodyweight
og-0272;Crunch (On Stability Ball, Arms Straight);Crunch ( auf Gymnastikball, Arms Straight);;mittel;1;core;ball
og-0640;One Arm Slam (With Medicine Ball);einarmig Slam ( mit Medicine Ball);;niedrig;1;core;ball
og-0650;Pull-In (On Stability Ball);Pull-in ( auf Gymnastikball);;mittel;1;core;ball
og-2204;Roller Body Saw;Roller Body Saw;;niedrig;1;core;other
og-2206;Roller Reverse Crunch;Roller Reverse Crunch;;niedrig;1;core;other
og-0691;Seated Side Crunch (Wall);sitzend Side Crunch (wall);;mittel;1;core;bodyweight
og-1496;Sledge Hammer;Sledge Hammer;;niedrig;1;core;other
og-2297;Stability Ball Crunch (Full Range Hands Behind Head);Gymnastikball Crunch (full Range Hands Behind Head);;niedrig;1;core;ball
og-0796;Standing Wheel Rollerout;stehend Wheel Rollerout;;niedrig;1;core;other
og-0850;Weighted Side Bend (On Stability Ball);mit Zusatzgewicht Side Bend ( auf Gymnastikball);;mittel;1;core;bodyweight
og-0857;Wheel Rollerout;Wheel Rollerout;;niedrig;1;core;other
og-1559;Exercise Ball Hip Flexor Stretch;Gymnastikball Hip Flexor Dehnung;;mittel;1;glutes;ball
og-1416;Exercise Ball One Leg Prone Lower Body Rotation;Gymnastikball einbeinig Bauchliegend Lower Body Rotation;;mittel;1;glutes;ball
og-1417;Exercise Ball One Legged Diagonal Kick Hamstring Curl;Gymnastikball One Legged Diagonal Kick Hamstring Curl;;niedrig;1;glutes;ball
og-0624;March Sit (Wall);March Sit (wall);;niedrig;1;glutes;bodyweight
og-0675;Reverse Hyper Extension (On Stability Ball);Reverse Hyper Strecken ( auf Gymnastikball);;mittel;1;glutes;ball
og-2205;Roller Hip Lat Stretch;Roller Hip Lat Dehnung;;niedrig;1;glutes;other
og-2202;Roller Hip Stretch;Roller Hip Dehnung;;niedrig;1;glutes;other
og-0740;Sled 45° Leg Wide Press;Sled 45° Leg weit Drücken;;niedrig;1;glutes;machine
og-0741;Sled Closer Hack Squat;Sled Closer Hackenschmidt;;niedrig;1;glutes;machine
og-0743;Sled Hack Squat;Sled Hackenschmidt;;mittel;1;glutes;machine
og-0744;Sled Lying Squat;Sled liegend Kniebeuge;;mittel;1;glutes;machine
og-2459;Tire Flip;Tire Flip;;niedrig;1;glutes;other
og-1560;Exercise Ball Seated Hamstring Stretch;Gymnastikball sitzend Hamstring Dehnung;;mittel;1;hamstrings;ball
og-1582;Reclining Big Toe Pose With Rope;Reclining Big Toe Pose mit Rope;;niedrig;1;hamstrings;other
og-0697;Self Assisted Inverse Leg Curl;Self Unterstützt Inverse Beinbeuger;;niedrig;1;hamstrings;bodyweight
